564000,564000,553000,553000,384950,214547,3,0,73,560400,604700,612625,612625,1,1,1,1,1,1,663000,614000,608000,0,0,-398665.368,1608065.368,1.15E-04,-4.72E+08,2.033510822,2.033561515,98.67951463,91.45030594,90.26729239,90.26729239,-0.069782163,612625,637814.3459,649323.8331,-7.70E-04,-7.60E-04,-1.95035461
576000,577000,565000,571000,562580,322230,2,18000,87,559600,600600,610960,610960,1,1,1,1,1,1,663000,613000,608000,0,0,-402765.368,1603965.368,1.18E-04,-4.82E+08,2.02067959,2.020709858,102.0371694,95.07159507,93.45947362,93.45947362,-0.049865586,610960,636740.172,648820.4867,-7.75E-04,-7.60E-04,-0.868055556
571000,576000,561000,564000,417912,236979,5,7000,41,558000,596750,609153.8462,609153.8462,1,1,1,1,1,1,663000,599000,604000,663000,663000,-406615.368,1600115.368,1.20E-04,-4.93E+08,2.022028492,2.02206008,101.0752688,94.51193967,92.58744791,92.58744791,-0.037266693,633520,662080.972,675303.7255,0.040817513,0.003860709,-1.22591944
563000,566000,552000,556000,391732,218788,5,8000,170,559400,592650,607185.1852,607185.1852,1,1,1,1,1,1,655000,575000,606000,663000,663000,-410715.368,1596015.368,8.16E-05,-3.34E+08,1.678007162,1.67761369,99.39220593,93.81591158,91.57008662,91.57008662,-0.028790701,629240,660730.572,675212.9484,-1.34E-04,0.003929703,-1.243339254
556000,564000,555000,556000,275733,153702,3,0,48,560000,589250,605357.1429,605357.1429,1,1,1,1,1,1,653000,575000,606000,663000,663000,-414115.368,1592615.368,4.89E-05,-2.00E+08,1.599050824,1.598327764,99.28571429,94.35723377,91.84660767,91.84660767,-0.022793484,625280,659381.772,675148.2193,-9.59E-05,0.004002475,0
565000,572000,560000,565000,467571,265256,2,9000,98,562400,586000,603965.5172,603965.5172,1,1,1,1,1,1,653000,572000,608000,663000,663000,-417365.368,1589365.368,2.56E-05,-1.05E+08,1.524677914,1.523245283,100.4623044,96.41638225,93.5483871,93.5483871,-0.018439765,621880,658016.972,675095.5648,-7.80E-05,0.004077119,0
565000,571000,561000,568000,297930,168564,2,3000,58,561800,582950,602766.6667,602766.6667,1,1,1,1,1,1,653000,571000,608000,663000,663000,-420415.368,1586315.368,7.02E-06,-2.82E+07,1.273783216,1.26960003,101.1035956,97.43545759,94.23215174,94.23215174,-0.015226622,618960,656685.372,675060.4797,-5.20E-05,0.004154777,0.530973451
570000,585000,570000,582000,463995,269520,2,14000,261,565400,581250,602096.7742,602096.7742,1,1,1,1,1,1,641000,582000,609000,663000,663000,-422115.368,1584615.368,-2.79E-06,1.20E+07,0.602786035,0.572933317,102.9359745,100.1290323,96.66220198,96.66220198,-0.012755533,616120,655234.172,675008.6466,-7.68E-05,0.004230259,2.105263158
585000,590000,583000,583000,315355,185040,2,1000,94,570800,579400,601500,601500,1,1,1,1,1,1,638000,583000,610000,663000,663000,-423965.368,1582765.368,-1.10E-05,4.57E+07,4.944137934,4.796844487,102.1373511,100.6213324,96.92435578,96.92435578,-0.010846741,613800,653766.172,674938.2935,-1.04E-04,0.004303444,-0.341880342
575000,580000,571000,580000,368498,211850,5,3000,212,575600,577300,600848.4848,600848.4848,1,1,1,1,1,1,630000,583000,615000,663000,663000,-426065.368,1580665.368,-1.95E-05,8.06E+07,2.774569166,2.764363,100.7644197,100.4676944,96.53015937,96.53015937,-0.009350917,611480,652276.8006,674847.2839,-1.35E-04,0.004374025,0.869565217
585000,592000,584000,590000,319977,188619,2,10000,203,580600,576200,600529.4118,600529.4118,1,1,1,1,1,1,630000,590000,615000,663000,663000,-427165.368,1579565.368,-2.32E-05,9.60E+07,2.191322453,2.189893624,101.6190148,102.3950017,98.24664512,98.24664512,-0.008122655,610120,650856.6006,674744.1015,-1.53E-04,0.004443169,0.854700855
607000,609000,602000,603000,589329,356498,2,13000,224,587600,576050,600600,600600,1,1,1,1,1,1,629000,603000,615000,659000,663000,-427315.368,1579415.368,-1.85E-05,7.65E+07,1.796304676,1.797580944,102.6208305,104.6784133,100.3996004,100.3996004,-0.007117965,609040,649462.6451,674627.5932,-1.73E-04,-1.11E-04,-0.658978583
607000,611000,604000,605000,251869,153082,2,2000,162,592200,575600,600722.2222,600722.2222,1,1,1,1,1,1,622000,605000,616000,658000,663000,-427765.368,1578965.368,-1.98E-05,8.20E+07,2.071715837,2.071153836,102.1614319,105.1077137,100.7121058,100.7121058,-0.006298616,608080,648089.8451,674496.0743,-1.95E-04,-1.18E-04,-0.329489292
611000,612000,601000,601000,190793,115536,5,4000,160,595800,575000,600729.7297,600729.7297,1,1,1,1,1,1,622000,605000,616000,658000,663000,-428365.368,1578365.368,-1.88E-05,7.77E+07,1.946788124,1.947177419,100.8727761,104.5217391,100.0449903,100.0449903,-0.005615183,607480,646789.0451,674353.8973,-2.11E-04,-1.31E-04,-1.636661211
585000,605000,585000,603000,269876,161233,2,2000,137,600400,575200,600789.4737,600789.4737,1,1,1,1,1,1,622000,605000,616000,658000,663000,-428165.368,1578565.368,-1.89E-05,7.81E+07,2.005515625,2.005473023,100.4330446,104.8331015,100.3679369,100.3679369,-0.005039242,606800,645527.7117,674201.3007,-2.26E-04,-1.47E-04,3.076923077
593000,600000,590000,598000,350618,208508,5,5000,70,602000,576350,600717.9487,600717.9487,1,1,1,1,1,1,614000,605000,616000,652000,663000,-427015.368,1579715.368,-1.67E-05,6.90E+07,1.883041107,1.883939573,99.33554817,103.756398,99.54754994,99.54754994,-0.0045454,605840,644278.2348,674036.4657,-2.44E-04,-1.69E-04,0.84317032
601000,606000,600000,601000,288042,173620,2,3000,153,601600,577650,600725,600725,1,1,1,1,1,1,614000,605000,618000,650500,663000,-425715.368,1581015.368,-1.61E-05,6.65E+07,1.962674432,1.96299881,99.90026596,104.0422401,100.045778,100.045778,-0.004118459,605400,643082.8062,673861.2804,-2.60E-04,-1.89E-04,0
594000,607000,589000,606000,358169,214500,2,5000,205,601800,579350,600853.6585,600853.6585,1,1,1,1,1,1,614000,606000,644000,646500,663000,-424015.368,1582715.368,-1.64E-05,6.77E+07,2.019474961,2.01930078,100.6979063,104.5999827,100.856505,100.856505,-0.003751859,605400,641965.4729,673679.0794,-2.70E-04,-2.07E-04,2.02020202
594000,612000,594000,608000,338181,203998,2,2000,157,603200,582300,601023.8095,601023.8095,1,1,1,1,1,1,613000,608000,658000,646500,663000,-421065.368,1585665.368,-1.68E-05,6.95E+07,2.02556473,2.025340413,100.795756,104.4135325,101.1607178,101.1607178,-0.00343125,605160,640886.8729,673489.7231,-2.81E-04,-2.24E-04,2.356902357
606000,612000,599000,608000,469399,284290,3,0,178,604200,585050,601186.0465,601186.0465,1,1,1,1,1,1,608000,608000,658000,646000,663000,-418315.368,1588415.368,-1.72E-05,7.11E+07,2.02372658,2.023523538,100.6289308,103.9227416,101.1334184,101.1334184,-0.003152934,604960,639845.2729,673293.1046,-2.92E-04,-2.39E-04,0.330033003
600000,609000,595000,600000,475982,286622,5,8000,153,604600,587400,601159.0909,601159.0909,1,1,1,1,1,1,608000,608000,658000,642500,663000,-415965.368,1590765.368,-1.71E-05,7.08E+07,1.995202022,1.995242137,99.23916639,102.145046,99.80719065,99.80719065,-0.002911425,605000,638876.384,673092.2607,-2.98E-04,-2.53E-04,0
587000,591000,582000,584000,487421,285370,5,16000,51,601200,588050,600777.7778,600777.7778,1,1,1,1,1,1,608000,608000,658000,642500,663000,-415315.368,1591415.368,-1.61E-05,6.67E+07,1.942614085,1.943096177,97.13905522,99.31128305,97.20732384,97.20732384,-0.002701446,605360,638036.0472,672894.7065,-2.94E-04,-2.64E-04,-0.511073254
576000,584000,576000,582000,303848,176235,5,2000,121,596400,588950,600369.5652,600369.5652,1,1,1,1,1,1,608000,608000,658000,642500,663000,-414415.368,1592315.368,-1.51E-05,6.24E+07,1.935012934,1.935591824,97.58551308,98.81993378,96.9402904,96.9402904,-0.002514334,605640,637309.6472,672706.4461,-2.80E-04,-2.72E-04,1.041666667
580000,588000,580000,580000,284263,165855,5,2000,34,590800,590150,599936.1702,599936.1702,1,1,1,1,1,1,608000,608000,658000,638500,663000,-413215.368,1593515.368,-1.40E-05,5.79E+07,1.92639262,1.927093436,98.17197021,98.28009828,96.67695145,96.67695145,-0.002347627,605960,636694.7138,672532.9843,-2.58E-04,-2.75E-04,0
594000,598000,590000,598000,442084,263206,2,18000,263,588800,592250,599895.8333,599895.8333,1,1,1,1,1,1,608000,608000,658000,638500,663000,-411115.368,1595615.368,-1.42E-05,5.90E+07,2.019231202,2.019031553,101.5625,100.9708738,99.68397291,99.68397291,-0.002198195,607920,636289.6957,672385.1141,-2.20E-04,-2.73E-04,0.673400673
591000,597000,590000,597000,197197,117014,5,1000,155,588200,593850,599836.7347,599836.7347,1,1,1,1,1,1,608000,608000,660000,638500,663000,-409515.368,1597215.368,-1.48E-05,6.12E+07,2.03725298,2.036873459,101.4960898,100.530437,99.5270822,99.5270822,-0.002066584,609680,636068.2,672271.4607,-1.69E-04,-2.62E-04,1.015228426
587000,594000,583000,588000,309236,181417,5,9000,65,589000,594850,599600,599600,1,1,1,1,1,1,608000,608000,660000,638000,663000,-408515.368,1598215.368,-1.77E-05,7.32E+07,2.199164503,2.197207639,99.83022071,98.84844919,98.06537692,98.06537692,-0.001949154,611080,636006.4,672199.1429,-1.08E-04,-2.44E-04,0.170357751
