5020.0,5180.0,4900.0,5170.0,376650.0,1896.0,2.0,30.0,113.0,5262.0,5421.111111111111,5421.111111111111,5421.111111111111,1,1,1,1,1,1,5720.0,5720.0,5350.0,0.0,0.0,531.0929189068574,10311.129303315365,-3.959986772486771E-6,1.6250995982142853E7,1.9580000000000006,1.9580136106231687,98.25161535537819,95.36790325886452,95.36790325886452,95.36790325886452,-0.027289981643585738,5421.111111111111,5583.009700176366,5662.043226323451,-0.0017417711389380404,-0.0011307029563723536,2.127659574468085,
5180.0,5340.0,5170.0,5280.0,215855.0,1137.0,2.0,110.0,160.0,5226.0,5407.0,5407.0,5407.0,1,1,1,1,1,1,5720.0,5710.0,5395.0,0.0,0.0,516.9818077957461,10297.018192204254,-3.4777336860670196E-6,1.427259494047619E7,1.878218510786361,1.8782597051995709,101.0332950631458,97.65119289809506,97.65119289809506,97.65119289809506,-0.010951447940444056,5407.0,5565.40873015873,5652.379776706979,-0.0017067071426698284,-0.001320337083335668,0.5681818181818182,
5240.0,5350.0,5180.0,5310.0,118140.0,624.0,2.0,30.0,175.0,5228.0,5398.181818181818,5398.181818181818,5398.181818181818,1,1,1,1,1,1,5720.0,5650.0,5395.0,0.0,0.0,508.16362597756415,10288.200010386072,-3.149801587301587E-6,1.2927282232142858E7,1.9057052297939778,1.9057415477743218,101.56847742922723,98.36645335129674,98.36645335129674,98.36645335129674,-0.008960910293212568,5398.181818181818,5550.206283615374,5643.091277335015,-0.0016432900369224397,-0.0014786435909346649,5.83804143126177,
5340.0,5640.0,5340.0,5620.0,390615.0,2166.0,2.0,310.0,206.0,5304.0,5416.666666666667,5416.666666666667,5416.666666666667,1,1,1,1,1,1,5720.0,5620.0,5335.0,0.0,0.0,526.6484744624131,10306.684858870922,-2.2354497354532303E-6,9176233.857157195,1.7097112860903485,1.709834727236099,105.9577677224736,103.75384615384615,103.75384615384615,103.75384615384615,0.013313216297161761,5416.666666666667,5539.077982202981,5634.4235027406785,-0.0015359975886176987,-0.001589043287023188,-2.135231316725979,
5660.0,5660.0,5500.0,5500.0,181885.0,1013.0,5.0,120.0,53.0,5376.0,5423.076923076923,5423.076923076923,5423.076923076923,1,1,1,1,1,1,5720.0,5620.0,5335.0,0.0,0.0,533.058730872669,10313.095115281176,-1.8573633156995226E-6,7625167.44048798,1.830867850098606,1.8309691709241445,102.30654761904762,101.41843971631207,101.41843971631207,101.41843971631207,0.014078892305339052,5423.076923076923,5530.154823808669,5626.402835130523,-0.0014235116700499753,-0.0016083876108337286,0.0,
5590.0,5590.0,5400.0,5500.0,359000.0,1968.0,3.0,0.0,53.0,5442.0,5428.571428571428,5428.571428571428,5428.571428571428,1,1,1,1,1,1,5720.0,5620.0,5350.0,0.0,0.0,538.5532363671746,10318.589620775681,-8.711013645252842E-7,3579088.6184328147,1.4689989067632732,1.469378363998754,101.06578463800074,101.3157894736842,101.3157894736842,101.3157894736842,0.008426097500898438,5428.571428571428,5522.898867006009,5619.009694550201,-0.001314008398787325,-0.001593847333133756,-5.454545454545454,
5380.0,5440.0,5020.0,5200.0,269365.0,1439.0,5.0,300.0,124.0,5426.0,5413.333333333333,5413.333333333333,5413.333333333333,1,1,1,1,1,1,5720.0,5620.0,5380.0,0.0,0.0,523.3151411290792,10303.351525537586,-1.0975415070201273E-7,455674.5474120954,1.1259946949593225,1.1273158046619207,95.83486914854404,96.05911330049261,96.05911330049261,96.05911330049261,-0.016945452019480514,5413.333333333333,5515.594498094497,5612.115348119821,-0.0012269682390950384,-0.0015540859367682636,-1.153846153846154,
5250.0,5300.0,4950.0,5140.0,270660.0,1373.0,5.0,60.0,93.0,5392.0,5396.25,5396.25,5396.25,1,1,1,1,1,1,5720.0,5620.0,5440.0,0.0,0.0,506.23180779574614,10286.268192204254,3.590930674277794E-7,-1467763.237185143,-2.271794871819769,-2.2210779503068263,95.32640949554896,95.25133194347927,95.25133194347927,95.25133194347927,-0.023105741575432413,5396.25,5508.135466963591,5605.616605547556,-0.0011579844976710902,-0.0014974400161428462,-3.501945525291829,
5140.0,5260.0,4830.0,4960.0,609150.0,3025.0,5.0,180.0,144.0,5260.0,5370.588235294118,5370.588235294118,5370.588235294118,1,1,1,1,1,1,5720.0,5620.0,5470.0,0.0,0.0,480.57004308986416,10260.606427498373,8.704176114906535E-7,-3565463.5331698842,3.4239332096426827,3.4291816573957004,94.29657794676805,92.35487404162103,92.35487404162103,92.35487404162103,-0.02966599329268797,5370.588235294118,5500.044453335975,5599.406478946875,-0.0011078400535875703,-0.001428675418482112,-5.846774193548387,
4830.0,4830.0,4610.0,4670.0,140765.0,661.0,5.0,290.0,46.0,5094.0,5331.666666666667,5331.666666666667,5331.666666666667,1,1,1,1,1,1,5720.0,5620.0,5470.0,0.0,0.0,441.6484744624131,10221.684858870922,1.521304143128297E-6,-6235714.523313781,2.7477864912716474,2.748921133339963,91.6764821358461,87.58987183494841,87.58987183494841,87.58987183494841,-0.04695024169540956,5331.666666666667,5490.690131854347,5593.366681886178,-0.0010786495110518132,-0.0013549952376058644,2.355460385438972,
