#TxPower,
#Random_RSSI,
#Distance
-61,-62,1
-61,-66,1
-61,-62,1
-61,-61,1
-61,-63,1
-61,-63,1
-61,-65,1
-61,-70,1
-61,-63,1
-61,-60,1
-61,-63,1
-61,-61,1
-61,-62,1
-61,-62,1
-61,-62,1
-61,-61,1
-61,-65,1
-61,-64,1
-61,-63,1
-61,-63,1
-61,-62,1
-61,-62,1
-61,-63,1
-61,-61,1
-61,-62,1
-61,-69,1.5
-61,-69,1.5
-61,-68,1.5
-61,-69,1.5
-61,-69,1.5
-61,-68,1.5
-61,-67,1.5
-61,-67,1.5
-61,-69,1.5
-61,-67,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-70,1.5
-61,-69,1.5
-61,-68,1.5
-61,-67,1.5
-61,-68,1.5
-61,-68,1.5
-61,-68,1.5
-61,-68,1.5
-61,-69,1.5
-61,-67,1.5
-61,-70,1.5
-61,-70,1.5
-61,-69,1.5
-61,-69,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-70,1.5
-61,-69,1.5
-61,-72,1.5
-61,-67,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-69,1.5
-61,-68,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-69,1.5
-61,-67,1.5
-61,-68,1.5
-61,-70,1.5
-61,-69,1.5
-61,-68,1.5
-61,-69,1.5
-61,-70,1.5
-61,-69,1.5
-61,-69,1.5
-61,-67,1.5
-61,-70,1.5
-61,-70,1.5
-61,-67,1.5
-61,-69,1.5
-61,-69,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-70,1.5
-61,-66,1.5
-61,-67,1.5
-61,-68,1.5
-61,-68,1.5
-61,-70,1.5
-61,-67,1.5
-61,-67,1.5
-61,-71,1.5
-61,-70,1.5
-61,-67,1.5
-61,-70,1.5
-61,-68,1.5
-61,-70,1.5
-61,-71,1.5
-61,-69,1.5
-61,-70,1.5
-61,-66,1.5
-61,-70,1.5
-61,-69,1.5
-61,-68,1.5
-61,-68,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-66,1.5
-61,-69,1.5
-61,-69,1.5
-61,-67,1.5
-61,-67,1.5
-61,-68,1.5
-61,-68,1.5
-61,-71,1.5
-61,-68,1.5
-61,-66,1.5
-61,-70,1.5
-61,-69,1.5
-61,-69,1.5
-61,-68,1.5
-61,-71,1.5
-61,-69,1.5
-61,-69,1.5
-61,-71,1.5
-61,-67,1.5
-61,-68,1.5
-61,-68,1.5
-61,-70,1.5
-61,-67,1.5
-61,-66,1.5
-61,-66,1.5
-61,-69,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-67,1.5
-61,-67,1.5
-61,-69,1.5
-61,-68,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-67,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-68,1.5
-61,-71,1.5
-61,-66,1.5
-61,-68,1.5
-61,-70,1.5
-61,-70,1.5
-61,-71,1.5
-61,-71,1.5
-61,-71,1.5
-61,-67,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-69,1.5
-61,-68,1.5
-61,-68,1.5
-61,-70,1.5
-61,-70,1.5
-61,-70,1.5
-61,-69,1.5
-61,-71,1.5
-61,-69,1.5
-61,-69,1.5
-61,-70,1.5
-61,-70,1.5
-61,-68,1.5
-61,-66,1.5
-61,-70,1.5
-61,-68,1.5
-61,-69,1.5
-61,-70,1.5
-61,-69,1.5
-61,-69,1.5
-61,-67,1.5
-61,-69,1.5
-61,-68,1.5
-61,-69,1.5
-61,-71,1.5
-61,-71,2
-61,-64,2
-61,-71,2
-61,-71,2
-61,-68,2
-61,-67,2
-61,-69,2
-61,-67,2
-61,-70,2
-61,-70,2
-61,-70,2
-61,-65,2
-61,-70,2
-61,-68,2
-61,-70,2
-61,-67,2
-61,-70,2
-61,-71,2
-61,-68,2
-61,-70,2
-61,-68,2
-61,-68,2
-61,-65,2
-61,-69,2
-61,-70,2
-61,-70,2
-61,-67,2
-61,-67,2
-61,-70,2
-61,-70,2
-61,-67,2
-61,-73,2
-61,-73,2
-61,-67,2
-61,-70,2
-61,-69,2
-61,-69,2
-61,-67,2
-61,-67,2
-61,-70,2
-61,-71,2
-61,-68,2
-61,-70,2
-61,-68,2
-61,-69,2
-61,-72,2
-61,-67,2
-61,-70,2
-61,-72,2
-61,-70,2
-61,-68,2
-61,-70,2
-61,-70,2
-61,-67,2
-61,-68,2
-61,-69,2
-61,-67,2
-61,-68,2
-61,-70,2
-61,-68,2
-61,-69,2
-61,-70,2
-61,-70,2
-61,-70,2
-61,-70,2
-61,-71,2
-61,-71,2
-61,-67,2
-61,-68,2
-61,-70,2
-61,-70,2
-61,-65,2
-61,-67,2
-61,-69,2
-61,-66,2
-61,-66,2
-61,-71,2
-61,-70,2
-61,-73,2
-61,-68,2
-61,-71,2
-61,-71,2
-61,-74,2.5
-61,-71,2.5
-61,-72,2.5
-61,-68,2.5
-61,-71,2.5
-61,-72,2.5
-61,-72,2.5
-61,-75,2.5
-61,-75,2.5
-61,-70,2.5
-61,-69,2.5
-61,-72,2.5
-61,-78,2.5
-61,-74,2.5
-61,-72,2.5
-61,-84,2.5
-61,-70,2.5
-61,-74,2.5
-61,-70,2.5
-61,-73,2.5
-61,-71,2.5
-61,-73,2.5
-61,-75,2.5
-61,-75,2.5
-61,-73,2.5
-61,-69,2.5
-61,-75,2.5
-61,-70,2.5
-61,-75,2.5
-61,-73,2.5
-61,-75,2.5
-61,-75,2.5
-61,-74,2.5
-61,-71,2.5
-61,-73,2.5
-61,-72,2.5
-61,-66,2.5
-61,-66,2.5
-61,-70,2.5
-61,-69,2.5
-61,-75,2.5
-61,-72,2.5
-61,-76,2.5
-61,-75,2.5
-61,-72,2.5
-61,-71,2.5
-61,-74,2.5
-61,-75,2.5
-61,-79,2.5
-61,-70,2.5
-61,-71,2.5
-61,-75,2.5
-61,-71,2.5
-61,-76,2.5
-61,-76,2.5
-61,-77,2.5
-61,-77,2.5
-61,-71,2.5
-61,-68,2.5
-61,-71,2.5
-61,-75,2.5
-61,-72,2.5
-61,-71,2.5
-61,-73,2.5
-61,-75,2.5
-61,-76,2.5
-61,-74,2.5
-61,-78,2.5
-61,-71,2.5
-61,-75,2.5
-61,-66,2.5
-61,-71,2.5
-61,-78,2.5
-61,-65,2.5
-61,-72,2.5
-61,-76,2.5
-61,-67,2.5
-61,-76,2.5
-61,-76,2.5
-61,-77,2.5
-61,-76,2.5
-61,-71,2.5
-61,-75,2.5
-61,-68,2.5
-61,-75,2.5
-61,-79,2.5
-61,-76,2.5
-61,-75,2.5
-61,-72,2.5
-61,-76,2.5
-61,-76,2.5
-61,-73,2.5
-61,-72,2.5
-61,-65,2.5
-61,-76,2.5
-61,-71,2.5
-61,-72,2.5
-61,-78,2.5
-61,-75,2.5
-61,-75,2.5
-61,-71,2.5
-61,-78,2.5
-61,-75,2.5
-61,-74,2.5
-61,-67,2.5
-61,-72,2.5
-61,-71,2.5
-61,-75,2.5
-61,-76,2.5
-61,-68,2.5
-61,-69,2.5
-61,-71,2.5
-61,-76,2.5
-61,-72,2.5
-61,-74,2.5
-61,-77,2.5
-61,-78,2.5
-61,-76,2.5
-61,-71,2.5
-61,-68,2.5
-61,-71,2.5
-61,-77,2.5
-61,-76,2.5
-61,-74,2.5
-61,-75,2.5
-61,-76,2.5
-61,-75,2.5
-61,-77,2.5
-61,-74,2.5
-61,-77,2.5
-61,-75,2.5
-61,-75,2.5
-61,-72,2.5
-61,-67,2.5
-61,-76,2.5
-61,-71,2.5
-61,-67,2.5
-61,-76,2.5
-61,-76,2.5
-61,-76,2.5
-61,-71,2.5
-61,-76,2.5
-61,-72,2.5
-61,-75,2.5
-61,-76,2.5
-61,-70,2.5
-61,-76,2.5
-61,-75,2.5
-61,-75,2.5
-61,-71,2.5
-61,-76,2.5
-61,-65,3
-61,-71,3
-61,-75,3
-61,-76,3
-61,-74,3
-61,-66,3
-61,-77,3
-61,-75,3
-61,-76,3
-61,-76,3
-61,-65,3
-61,-74,3
-61,-75,3
-61,-77,3
-61,-77,3
-61,-79,3
-61,-75,3
-61,-73,3
-61,-76,3
-61,-78,3
-61,-75,3
-61,-66,3
-61,-74,3
-61,-78,3
-61,-70,3
-61,-65,3
-61,-65,3
-61,-73,3
-61,-73,3
-61,-73,3
-61,-75,3
-61,-76,3
-61,-74,3
-61,-79,3
-61,-71,3
-61,-75,3
-61,-78,3
-61,-75,3
-61,-76,3
-61,-76,3
-61,-72,3
-61,-80,3
-61,-83,3
-61,-80,3
-61,-66,3
-61,-83,3
-61,-83,3
-61,-80,3
-61,-77,3
-61,-82,3
-61,-77,3
-61,-78,3
-61,-75,3
-61,-66,3
-61,-81,3
-61,-65,3
-61,-80,3
-61,-82,3
-61,-74,3
-61,-80,3
-61,-82,3
-61,-73,3
-61,-68,3
-61,-82,3
-61,-76,3
-61,-65,3
-61,-79,3
-61,-82,3
-61,-82,3
-61,-73,3
-61,-80,3
-61,-74,3
-61,-79,3
-61,-76,3
-61,-72,3
-61,-80,3
-61,-81,3
-61,-83,3
-61,-83,3
-61,-75,3
-61,-69,3
-61,-73,3
-61,-80,3
-61,-75,3
-61,-64,3
-61,-83,3
-61,-74,3
-61,-80,3
-61,-66,3
-61,-76,3
-61,-66,3
-61,-82,3
-61,-75,3
-61,-70,3
-61,-71,3
-61,-83,3
-61,-73,3
-61,-80,3
-61,-74,3
-61,-81,3
-61,-80,3
-61,-82,3
-61,-79,3
-61,-79,3
-61,-80,3
-61,-81,3
-61,-65,3
-61,-71,3
-61,-73,3
-61,-75,3
-61,-71,3
-61,-84,3
-61,-78,3
-61,-70,3
-61,-78,3
-61,-73,3
-61,-80,3
-61,-75,3
-61,-74,3
-61,-80,3
-61,-80,3
-61,-83,3
-61,-74,3
-61,-79,3
-61,-76,3
-61,-82,3
-61,-79,3
-61,-80,3
-61,-78,3
-61,-78,3
-61,-75,3
-61,-83,3
-61,-72,3
-61,-85,3
-61,-75,3
-61,-70,3
-61,-80,3
-61,-71,3
-61,-76,3
-61,-77,3
-61,-82,3
-61,-81,3
-61,-72,3
-61,-65,3
-61,-65,3
-61,-74,3
-61,-79,3
-61,-80,3
-61,-80,3
-61,-84,3
-61,-80,3
-61,-79,3
-61,-80,3
-61,-66,3
-61,-84,3
-61,-79,3
-61,-79,3
-61,-76,3
-61,-75,3
-61,-81,3
-61,-83,3
-61,-66,3
-61,-80,3
-61,-65,3
-61,-77,3
-61,-72,3
-61,-75,3
-61,-71,3
-61,-79,3
-61,-76,3
-61,-79,3
-61,-73,3
-61,-73,3
-61,-79,3.5
-61,-80,3.5
-61,-76,3.5
-61,-83,3.5
-61,-81,3.5
-61,-79,3.5
-61,-79,3.5
-61,-73,3.5
-61,-82,3.5
-61,-79,3.5
-61,-76,3.5
-61,-72,3.5
-61,-78,3.5
-61,-84,3.5
-61,-84,3.5
-61,-73,3.5
-61,-73,3.5
-61,-75,3.5
-61,-81,3.5
-61,-82,3.5
-61,-82,3.5
-61,-76,3.5
-61,-72,3.5
-61,-75,3.5
-61,-79,3.5
-61,-82,3.5
-61,-82,3.5
-61,-85,3.5
-61,-81,3.5
-61,-79,3.5
-61,-80,3.5
-61,-81,3.5
-61,-80,3.5
-61,-84,3.5
-61,-84,3.5
-61,-80,3.5
-61,-81,3.5
-61,-84,3.5
-61,-84,3.5
-61,-80,3.5
-61,-84,3.5
-61,-79,3.5
-61,-83,3.5
-61,-81,3.5
-61,-83,3.5
-61,-86,3.5
-61,-84,3.5
-61,-84,3.5
-61,-81,3.5
-61,-77,3.5
-61,-85,3.5
-61,-82,3.5
-61,-76,3.5
-61,-79,3.5
-61,-80,3.5
-61,-79,3.5
-61,-74,3.5
-61,-74,3.5
-61,-84,3.5
-61,-79,3.5
-61,-80,3.5
-61,-76,3.5
-61,-76,3.5
-61,-81,3.5
-61,-77,3.5
-61,-80,3.5
-61,-84,3.5
-61,-76,3.5
-61,-82,3.5
-61,-83,3.5
-61,-74,3.5
-61,-82,3.5
-61,-76,3.5
-61,-82,3.5
-61,-73,3.5
-61,-83,3.5
-61,-84,3.5
-61,-84,3.5
-61,-84,3.5
-61,-72,3.5
-61,-86,3.5
-61,-80,3.5
-61,-79,3.5
-61,-81,3.5
-61,-79,3.5
-61,-81,3.5
-61,-85,3.5
-61,-82,3.5
-61,-76,3.5
-61,-79,3.5
-61,-84,3.5
-61,-77,3.5
-61,-86,3.5
-61,-69,3.5
-61,-70,3.5
-61,-76,3.5
-61,-83,3.5
-61,-81,3.5
-61,-79,3.5
-61,-79,3.5
-61,-73,3.5
-61,-82,3.5
-61,-79,3.5
-61,-76,3.5
-61,-72,3.5
-61,-78,3.5
-61,-84,3.5
-61,-84,3.5
-61,-73,3.5
-61,-73,3.5
-61,-75,3.5
-61,-81,3.5
-61,-82,3.5
-61,-82,3.5
-61,-76,3.5
-61,-72,3.5
-61,-75,3.5
-61,-79,3.5
-61,-82,3.5
-61,-82,3.5
-61,-85,3.5
-61,-81,3.5
-61,-79,3.5
-61,-80,3.5
-61,-81,3.5
-61,-80,3.5
-61,-84,3.5
-61,-84,3.5
-61,-80,3.5
-61,-81,3.5
-61,-84,3.5
-61,-84,3.5
-61,-80,3.5
-61,-84,3.5
-61,-80,3.5
-61,-84,3.5
-61,-87,3.5
-61,-83,3.5
-61,-84,3.5
-61,-80,3.5
-61,-82,3.5
-61,-76,3.5
-61,-79,3.5
-61,-80,3.5
-61,-76,3.5
-61,-72,3.5
-61,-83,3.5
-61,-82,3.5
-61,-79,3.5
-61,-83,3.5
-61,-81,3.5
-61,-83,3.5
-61,-86,3.5
-61,-84,3.5
-61,-84,3.5
-61,-81,3.5
-61,-77,3.5
-61,-85,3.5
-61,-82,3.5
-61,-76,3.5
-61,-79,3.5
-61,-80,3.5
-61,-79,3.5
-61,-74,3.5
-61,-74,3.5
-61,-84,3.5
-61,-79,3.5
-61,-80,3.5
-61,-76,3.5
-61,-76,3.5
-61,-81,3.5
-61,-77,3.5
-61,-80,3.5
-61,-84,3.5
-61,-76,3.5
-61,-82,3.5
-61,-83,3.5
-61,-74,3.5
-61,-82,3.5
-61,-76,3.5
-61,-82,3.5
-61,-73,3.5
-61,-80,3.5
-61,-79,3.5
-61,-81,3.5
-61,-79,3.5
-61,-81,3.5
-61,-85,3.5
-61,-82,3.5
-61,-76,3.5
-61,-79,3.5
-61,-84,3.5
-61,-77,3.5
-61,-86,3.5
-61,-81,4
-61,-81,4
-61,-79,4
-61,-74,4
-61,-66,4
-61,-75,4
-61,-80,4
-61,-76,4
-61,-79,4
-61,-72,4
-61,-77,4
-61,-73,4
-61,-73,4
-61,-73,4
-61,-77,4
-61,-77,4
-61,-78,4
-61,-77,4
-61,-81,4
-61,-81,4
-61,-77,4
-61,-69,4
-61,-69,4
-61,-81,4
-61,-80,4
-61,-75,4
-61,-77,4
-61,-74,4
-61,-69,4
-61,-69,4
-61,-76,4
-61,-75,4
-61,-71,4
-61,-63,4
-61,-77,4
-61,-74,4
-61,-69,4
-61,-69,4
-61,-70,4
-61,-70,4
-61,-73,4
-61,-75,4
-61,-74,4
-61,-71,4
-61,-63,4
-61,-74,4
-61,-66,4
-61,-70,4
-61,-75,4
-61,-75,4
-61,-76,4
-61,-76,4
-61,-80,4
-61,-73,4
-61,-76,4
-61,-79,4
-61,-72,4
-61,-73,4
-61,-77,4
-61,-73,4
-61,-73,4
-61,-73,4
-61,-73,4
-61,-74,4
-61,-75,4
-61,-75,4
-61,-77,4
-61,-77,4
-61,-78,4
-61,-77,4
-61,-81,4
-61,-81,4
-61,-79,4
-61,-74,4
-61,-66,4
-61,-75,4
-61,-80,4
-61,-76,4
-61,-79,4
-61,-72,4
-61,-77,4
-61,-73,4
-61,-73,4
-61,-73,4
-61,-77,4
-61,-77,4
-61,-78,4
-61,-77,4
-61,-81,4
-61,-81,4
-61,-79,4
-61,-76,4
-61,-74,4
-61,-73,4
-61,-76,4
-61,-80,4
-61,-80,4
-61,-79,4
-61,-70,4
-61,-69,4
-61,-54,4
-61,-77,4
-61,-81,4
-61,-78,4
-61,-75,4
-61,-79,4
-61,-74,4
-61,-82,4
-61,-76,4
-61,-77,4
-61,-76,4
-61,-80,4
-61,-75,4
-61,-77,4
-61,-74,4
-61,-69,4
-61,-69,4
-61,-76,4
-61,-75,4
-61,-71,4
-61,-63,4
-61,-77,4
-61,-74,4
-61,-69,4
-61,-69,4
-61,-70,4
-61,-70,4
-61,-73,4
-61,-75,4
-61,-74,4
-61,-71,4
-61,-63,4
-61,-74,4
-61,-75,4
-61,-71,4
-61,-71,4
-61,-71,4
-61,-82,4
-61,-78,4
-61,-71,4
-61,-73,4
-61,-77,4
-61,-69,4
-61,-77,4
-61,-76,4
-61,-73,4
-61,-76,4
-61,-80,4
-61,-80,4
-61,-79,4
-61,-70,4
-61,-69,4
-61,-54,4
-61,-77,4
-61,-81,4
-61,-78,4
-61,-75,4
-61,-71,4
-61,-79,4
-61,-79,4
-61,-69,4
-61,-67,4
-61,-78,4.5
-61,-78,4.5
-61,-77,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-80,4.5
-61,-80,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-84,4.5
-61,-82,4.5
-61,-77,4.5
-61,-76,4.5
-61,-84,4.5
-61,-87,4.5
-61,-86,4.5
-61,-86,4.5
-61,-86,4.5
-61,-86,4.5
-61,-86,4.5
-61,-86,4.5
-61,-77,4.5
-61,-79,4.5
-61,-78,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-75,4.5
-61,-75,4.5
-61,-78,4.5
-61,-78,4.5
-61,-77,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-75,4.5
-61,-80,4.5
-61,-80,4.5
-61,-80,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-79,4.5
-61,-78,4.5
-61,-78,4.5
-61,-81,4.5
-61,-81,4.5
-61,-81,4.5
-61,-81,4.5
-61,-81,4.5
-61,-81,4.5
-61,-81,4.5
-61,-74,4.5
-61,-73,4.5
-61,-78,4.5
-61,-78,4.5
-61,-84,4.5
-61,-85,4.5
-61,-75,4.5
-61,-78,4.5
-61,-78,4.5
-61,-80,4.5
-61,-80,4.5
-61,-80,4.5
-61,-80,4.5
-61,-80,4.5
-61,-84,4.5
-61,-85,4.5
-61,-85,4.5
-61,-85,4.5
-61,-85,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-75,4.5
-61,-83,4.5
-61,-80,4.5
-61,-74,4.5
-61,-76,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-79,4.5
-61,-78,4.5
-61,-78,4.5
-61,-74,4.5
-61,-81,4.5
-61,-78,4.5
-61,-78,4.5
-61,-82,4.5
-61,-82,4.5
-61,-82,4.5
-61,-82,4.5
-61,-82,4.5
-61,-76,4.5
-61,-76,4.5
-61,-78,4.5
-61,-78,4.5
-61,-77,4.5
-61,-88,4.5
-61,-85,4.5
-61,-84,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-86,4.5
-61,-84,4.5
-61,-80,4.5
-61,-81,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-76,4.5
-61,-76,4.5
-61,-76,4.5
-61,-78,4.5
-61,-78,4.5
-61,-78,4.5
-61,-83,4.5
-61,-83,4.5
-61,-83,4.5
-61,-83,4.5
-61,-78,4.5
-61,-77,4.5
-61,-78,4.5
-61,-78,4.5
-61,-80,4.5
-61,-76,4.5
-61,-76,4.5
-61,-77,4.5
-61,-76,4.5
-61,-75,4.5
-61,-75,4.5
-61,-75,4.5
-61,-75,4.5
-61,-75,4.5
-61,-77,4.5
-61,-77,4.5
-61,-77,4.5
-61,-77,4.5
-61,-79,4.5
-61,-78,4.5
-61,-77,4.5
-61,-80,4.5
-61,-77,4.5
-61,-80,5
-61,-79,5
-61,-82,5
-61,-86,5
-61,-75,5
-61,-80,5
-61,-75,5
-61,-78,5
-61,-82,5
-61,-75,5
-61,-82,5
-61,-79,5
-61,-81,5
-61,-77,5
-61,-80,5
-61,-76,5
-61,-74,5
-61,-82,5
-61,-81,5
-61,-86,5
-61,-83,5
-61,-83,5
-61,-73,5
-61,-80,5
-61,-75,5
-61,-81,5
-61,-76,5
-61,-81,5
-61,-80,5
-61,-84,5
-61,-83,5
-61,-80,5
-61,-81,5
-61,-78,5
-61,-70,5
-61,-74,5
-61,-82,5
-61,-74,5
-61,-83,5
-61,-79,5
-61,-83,5
-61,-86,5
-61,-79,5
-61,-78,5
-61,-81,5
-61,-84,5
-61,-79,5
-61,-82,5
-61,-85,5
-61,-82,5
-61,-83,5
-61,-78,5
-61,-80,5
-61,-82,5
-61,-86,5
-61,-81,5
-61,-84,5
-61,-80,5
-61,-80,5
-61,-85,5
-61,-67,5
-61,-87,5
-61,-81,5
-61,-82,5
-61,-78,5
-61,-86,5
-61,-80,5
-61,-82,5
-61,-86,5
-61,-76,5
-61,-78,5
-61,-83,5
-61,-83,5
-61,-86,5
-61,-82,5
-61,-81,5
-61,-80,5
-61,-81,5
-61,-71,5
-61,-75,5
-61,-79,5
-61,-82,5
-61,-80,5
-61,-77,5
-61,-74,5
-61,-78,5
-61,-77,5
-61,-82,5
-61,-80,5
-61,-82,5
-61,-82,5
-61,-84,5
-61,-80,5
-61,-78,5
-61,-70,5
-61,-81,5
-61,-80,5
-61,-77,5
-61,-82,5
-61,-82,5
-61,-82,5
-61,-81,5
-61,-82,5
-61,-80,5
-61,-70,5
-61,-82,5
-61,-81,5
-61,-82,5
-61,-82,5
-61,-82,5
-61,-73,5
-61,-87,5
-61,-83,5
-61,-81,5
-61,-77,5
-61,-68,5
-61,-80,5
-61,-79,5
-61,-82,5
-61,-83,5
-61,-78,5
-61,-79,5
-61,-80,5
-61,-82,5
-61,-81,5
-61,-82,5
-61,-79,5
-61,-83,5
-61,-77,5
-61,-76,5
-61,-78,5
-61,-81,5
-61,-69,5
-61,-75,5
-61,-84,5
-61,-81,5
-61,-83,5
-61,-81,5
-61,-82,5
-61,-73,5
-61,-79,5
-61,-78,5
-61,-83,5
-61,-76,5
-61,-80,5
-61,-86,5
-61,-81,5
-61,-85,5
-61,-77,5
-61,-79,5
-61,-78,5
-61,-78,5
-61,-83,5
-61,-82,5
-61,-79,5
-61,-82,5
-61,-80,5
-61,-85,5
-61,-77,5
-61,-82,5
-61,-76,5
-61,-79,5
-61,-82,5
-61,-82,5
-61,-81,5
-61,-79,5
-61,-81,5
-61,-87,5
-61,-81,5
-61,-77,5
-61,-78,5
-61,-80,5
-61,-77,5
-61,-82,5
-61,-77,5
-61,-82,5
-61,-83,5
-61,-85,5
-61,-80,5
